seconds_elapsed,z,y,x
65.12746851,1.685279846,0.74749136,-0.200622231
65.14333765,2.731531143,0.257708073,0.672214866
65.15914575,3.551033974,-0.251394033,0.859321952
65.17501489,4.575568199,-0.835704088,0.494001597
65.19085352,5.593914986,-0.881126165,0.289773345
65.20669214,5.380235672,-0.297959805,0.072980523
65.22250024,3.333268166,0.058909416,-0.285177886
65.23827783,1.308926582,0.459946871,-0.007896841
65.25417749,1.461650848,0.220422983,-0.283125371
65.2699856,3.448974609,-0.549419165,-0.414203942
65.2857937,4.470396996,-1.308594942,-0.051206052
65.30166309,3.05884552,-1.859619856,0.615776479
65.31741016,0.384373665,-2.33694315,1.222309828
65.33330981,-1.674468517,-2.490012646,1.792856574
65.34911768,-2.520769119,-2.693935156,2.052308798
65.36489526,-1.57862854,-2.927122593,1.772957563
65.3806731,-0.441174507,-3.17543745,1.481346846
65.39651147,0.614946365,-3.411413908,1.227386355
65.41241113,1.242306709,-3.524831533,0.469900727
65.42824976,1.320227623,-3.318755388,0.264214337
65.44405786,1.26131916,-2.753700256,0.312563121
65.459927,0.450154305,-1.994933844,0.380803645
65.47579614,-0.240653992,-1.524880886,-0.025239885
65.49166553,-0.841944695,-1.134699821,-0.868044138
65.50753467,-1.443469524,-1.071864128,-1.303043365
65.52334253,-2.214602947,-1.033897638,-0.948502779
65.53924219,-2.807222843,-1.090902567,-0.539055586
65.55511133,-2.924939632,-1.205849171,-0.363007307
65.57098071,-3.078912258,-1.280739546,-0.09008956
65.58675806,-3.429283142,-1.320094109,0.462140501
65.60256616,-3.405185223,-1.237360716,0.78058207
65.61849658,-3.092764378,-1.079410791,0.494024158
65.63424365,-2.130678177,-0.911886454,-0.083697528
65.65014331,-1.214309692,-0.650726318,0.05090785
65.66595117,-0.843579292,-0.279373407,0.204039961
65.68182031,-0.365158081,0.090618372,0.45856151
65.69775049,0.881557465,0.267753363,0.812712073
65.71361963,2.144742966,0.382760286,1.241026044
65.72948901,2.158829689,0.431473017,1.416968584
65.74535815,1.779212952,0.457041502,1.540071726
65.76116602,1.749541283,0.269842148,1.361079812
65.77706567,2.571128845,0.105813265,1.360423565
65.79290454,4.081908226,0.042551279,1.066027522
65.80877344,5.326201439,0.257453203,0.610751987
65.82458154,5.753005981,0.841083765,0.283482403
65.84038965,4.102361679,1.2620368,-0.477953821
65.85628931,2.424661636,1.500121355,-1.644225717
65.87203638,0.617337227,1.23781395,-2.323068142
65.8880354,0.253304482,-0.278903961,-2.436170101
65.90384326,1.445029259,-1.785027146,-1.493273258
65.9197124,2.279454231,-3.368042946,-0.581756949
65.93558179,2.699540138,-4.177175999,-0.015554488
65.95132886,2.198801041,-4.213196278,0.189134538
65.96722852,0.849728584,-3.945333481,-0.570835352
65.98321973,-0.511091232,-3.331382751,-1.277031898
65.99905811,-1.533753872,-2.635256529,-1.709985137
66.01492725,-2.129804134,-1.916526914,-1.718476415
66.03073535,-1.440485001,-1.396714211,-1.15433979
66.04663501,-1.135222435,-1.206693411,-0.622510195
66.06244336,0.141397476,-1.261725664,-0.087791622
66.07825122,1.627928734,-1.367269754,0.554684043
66.09412036,1.894086838,-1.333572149,0.819128633
66.10989795,0.977560997,-1.225402355,0.552580893
66.12576709,-0.984686852,-1.072498083,0.094450176
66.14157544,-2.038650036,-0.996445179,-0.002789557
66.15738354,-2.575344563,-1.01893115,0.133414388
66.17325269,-2.775410175,-1.133221388,0.206748128
66.18903003,-2.837542534,-1.209941745,0.10223645
66.20492969,-3.044930458,-1.129412651,0.215705574
66.22076855,-3.402275085,-1.078855038,0.131785631
66.23657642,-3.309182167,-0.881302357,0.118509889
66.252354,-2.869978428,-0.704394817,-0.018776655
66.26819287,-2.264300823,-0.519706249,-0.192611277
66.28406201,-1.41486311,-0.419600725,-0.62250948
66.29993115,-0.510403633,-0.16560483,-0.950483263
66.31576953,0.321707726,0.101616383,-0.928046227
66.33163867,0.947861671,0.419556856,-0.844984531
66.34747754,1.133995056,0.755409956,-0.722555935
66.3633772,1.518517494,0.804081202,-0.499087989
66.37918506,3.225026131,0.454931498,-0.11686945
66.39499316,5.202834129,0.014818668,0.698554397
66.4108623,5.639185905,-0.281634808,1.013348818
66.42663989,4.460199356,0.192999601,1.099714279
66.44257031,3.408802986,0.591190815,1.211561441
66.45837817,3.576026917,1.141861677,1.88369596
66.47421704,3.451536179,0.945127964,1.243345976
66.4901167,3.318788528,0.243508339,-0.138824403
66.50589404,4.126935005,-0.659870386,-0.519278288
66.52170215,4.426509857,-1.741023779,-0.182805926
66.5375105,3.805307388,-2.520329237,0.438324392
66.55331836,2.164402008,-2.712067604,1.330755472
66.5691875,-0.397297859,-2.872937441,1.642613888
66.58502637,-2.373832703,-2.839228153,1.846325159
66.60092603,-2.575258732,-2.865815639,1.789883971
66.61673389,-2.302714348,-3.033098698,2.094929457
66.63254224,-1.553169727,-2.997947693,1.756107807
66.64841113,-1.821919441,-2.905599594,1.223443389
66.6641582,-1.647694588,-2.512213707,0.666590095
66.67999683,-0.557637215,-2.006040573,0.289584577
66.69583569,0.190811157,-1.4874928,0.367468178
66.71164355,0.078239441,-1.093221188,0.352271467
66.72751294,-0.287039757,-0.877610207,0.028698683
66.7433208,-0.178996086,-0.931507111,-0.145233229
66.75918994,-0.362046242,-1.109415054,-0.270879716
66.77505908,-1.17419529,-1.22300601,-0.001679778
66.79086719,-1.824696541,-1.295211315,0.484954596
66.80673633,-2.722602367,-1.229081869,0.635719299
66.82254468,-3.336014748,-1.109022379,0.512022495
66.83844434,-3.514898777,-1.130070925,0.568276703
66.85431323,-3.264411449,-1.028342009,0.938384593
66.87009106,-2.821889877,-0.992311716,0.683457613
66.88592944,-2.150393963,-0.610242605,0.830513
66.90176831,-1.398512363,-0.262530327,0.892773211
66.91763745,0.134914398,0.080735445,0.688635349
66.93347583,1.427796364,0.46868968,0.508413494
66.94928418,1.480210304,0.690825462,0.710260451
66.96506152,1.352147102,0.961658716,1.436078787
66.98083911,1.145143509,0.947409153,1.797738075
66.99676929,1.35800457,0.777359247,1.743227243
67.01260791,2.558320999,0.555112362,1.357419491
67.02841602,4.008475304,0.416707516,1.010168076
67.04431592,4.913020134,0.548397779,0.877891243
67.06006299,5.511809349,0.683669806,0.520383894
67.07596265,4.394972801,0.903688192,0.29559654
67.09183154,2.877064705,1.094554901,-0.646593571
67.10767017,1.701375008,0.796443701,-2.032343149
67.12353955,1.782519341,-0.1489501,-2.430332661
67.13931689,3.96614933,-1.934995532,-2.277338982
67.15530835,5.362896919,-3.533764362,-1.210187197
67.17114673,5.518023491,-4.638511658,-0.046528526
67.18695508,3.402757645,-4.537597179,0.486942261
67.20288501,0.729091644,-3.848013878,0.165384114
67.2186626,-1.438708305,-3.00963974,0.006538302
67.23453174,-3.23820734,-2.364489079,-0.140883535
67.25040112,-3.84975481,-1.675388098,-0.713043451
67.26620898,-3.276945591,-1.376218319,-1.374923825
67.28210864,-1.932202816,-1.385155439,-1.464587092
67.2980083,-0.880915642,-1.309290171,-0.746111989
67.31390796,-0.664027214,-1.166366816,-0.133137882
67.32971631,-1.42318058,-1.152131796,0.037943065
67.34552417,-2.101869583,-1.106892109,0.354476213
67.36157642,-2.803441525,-1.173562527,0.524762094
67.377354,-3.419487,-1.255156517,0.359710395
67.39337573,-3.584341526,-1.250226021,-0.115222931
67.40918408,-3.613302708,-1.291417122,-0.400623739
67.42502246,-3.226609707,-1.344344735,0.080524981
67.44092212,-2.629543781,-1.261951327,0.468441606
67.45669995,-2.182594776,-0.844256401,0.585085273
67.47263013,-2.042399883,-0.401681185,0.232123852
67.48846875,-2.094329834,0.243950605,-0.174747825
67.50430713,-1.133517265,0.623911858,-0.94517231
67.52020679,1.767683983,1.044615507,-1.698212028
67.53598438,4.415620804,1.042964697,-2.219339848
67.55191479,4.741815567,1.435468674,-1.39989686
67.56772266,2.322346687,1.416377783,0.314615786
67.58356152,-0.320530891,1.075913191,1.667912245
67.5993999,0.828647614,0.459650993,2.284834385
67.61526904,4.222559929,-0.148366928,2.470946789
67.63113818,6.379841805,-0.372729301,1.8627249
67.64697705,7.349265099,0.35308218,1.685497046
67.66278491,5.676213264,1.243854046,1.278009176
67.6785625,2.653370857,1.764411211,0.767818451
67.69440137,1.015739441,1.860445261,-0.247206032
67.71030103,2.331715584,0.796495914,-1.581801891
67.72617017,4.716478348,-0.744834185,-1.582683802
67.74200854,4.4383564,-1.987338066,-0.363181651
67.75787769,1.357391357,-2.389202118,0.970565677
67.77368604,-1.038086891,-2.940191269,1.398497581
67.78955493,-1.837412834,-2.923213959,2.406099319
67.80536328,-2.738974571,-2.746718884,3.277391911
67.82120166,-3.364642143,-2.599555016,3.677330256
67.8371626,-3.70316124,-2.289559603,2.664046526
67.85290967,-3.396094799,-2.326500654,0.131954968
67.86880933,-1.754603386,-2.140712738,-2.186357737
67.88467847,-0.863413811,-2.019879818,-2.932489872
67.90048633,-1.30353117,-1.832990408,-1.702854633
67.91626392,-1.843723774,-1.517173529,0.424143016
67.93210254,-1.823226929,-1.177654505,0.79923588
67.94797192,-2.211188793,-0.876287222,-0.842291236
67.96377979,-2.814877987,-0.723879576,-2.147349358
67.97958813,-3.1630373,-0.705761671,-2.620813847
67.99545703,-2.829622746,-0.560650587,-1.790572166
68.01123486,-4.130954742,-0.449191332,-0.237483203
68.02716504,-4.002346516,-0.339345932,0.583616734
68.04300366,-3.050340176,-0.46743679,0.530175447
68.05881177,-1.255794048,-0.186855793,0.648107171
68.07458911,-0.394346237,0.382110357,0.359476715
68.09039746,0.963998795,0.579068899,0.436279386
68.10629712,3.324943542,0.691757202,2.059854031
68.1221355,4.266993523,0.673798323,2.995057344
68.13797437,4.1580019,0.950641155,2.008221626
68.15387402,4.459825516,1.147356033,0.948502302
68.16962109,5.246426582,1.071607828,0.533197165
68.18552075,5.059562683,1.295888424,0.572333336
68.20138989,4.611501694,0.988382339,0.166779533
68.21719775,4.15642643,0.384282827,-0.687622368
68.23309741,3.184912682,-0.672750235,-0.699172497
68.24896655,3.346926689,-1.628855228,-0.238493547
68.26483594,4.098075867,-2.634509563,0.076316118
68.2806438,4.114893913,-3.007896423,0.163887322
68.29645215,3.691156387,-3.083686352,-0.184534952
68.31238232,2.347566605,-2.586701632,-0.91517663
68.32822095,-0.309510231,-2.053290367,-2.134221315
68.34412061,-2.270199776,-1.572124362,-2.476590633
68.35995898,-2.868196487,-1.450339675,-1.773458719
68.37576733,-3.563306808,-1.675553441,-0.882481337
68.39169751,-3.682910442,-1.582055807,0.13949585
68.40750537,-3.988326073,-1.611901879,0.910089195
68.42340503,-4.120018959,-1.492503405,0.892158329
68.43921338,-5.178663254,-1.449767947,-0.60148114
68.45502124,-5.132511139,-1.323982954,-0.973325729
68.47089038,-3.850716591,-1.349719882,-0.506199241
68.48666797,-1.797141075,-1.435836077,0.452309549
68.50256763,-1.047904015,-1.285629869,1.220139503
68.51840649,-1.805550575,-0.831171274,0.815307438
68.53421436,-2.199662685,-0.315886259,0.69848454
68.55005322,-2.249779224,0.229292393,0.144328594
68.5658916,-1.701516151,0.742203474,-0.343081236
68.58173022,-0.112751961,0.917492151,-0.040193975
68.59756909,1.195128441,0.79498291,1.348878622
68.61337695,2.307073593,0.694589615,2.692842007
68.62927661,1.827366829,0.970324278,2.706912994
68.64508496,2.267271042,0.855633736,0.846871078
68.66098462,5.140721321,1.11932826,0.174594283
68.67676221,8.621598244,1.941875696,-1.236900806
68.69253955,9.640475273,2.773733139,-2.305874109
68.70840894,6.957619667,2.607066393,-2.184162617
68.7242168,3.3914814,1.461154699,-1.924876928
68.74011646,2.112276077,0.00814414,-1.537658334
68.7559248,1.899076462,-1.327368379,-0.196252644
68.77173267,2.110459328,-2.544892311,2.620625973
68.78757153,1.963359833,-3.24915719,4.125605106
68.80344067,0.930855751,-3.644132614,4.286865711
68.81934033,-0.97277832,-3.256976604,3.346758366
68.83517871,-3.330601215,-2.685317516,1.964792609
68.85098706,-4.777091503,-2.49155283,1.124508858
